"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)ジェイテクト","","321055479",""
"同上","豊田通商(株)","","67694743",""
"同上","(株)ゴーシュー","","44397792",""
"同上","THK(株)","","25658332",""
"同上","日本トムソン(株)","","23035825",""
"同上","日鉄物産(株)","","12486815",""
"同上","イワサ(株)","","11198140",""
"同上","(株)堀内機械","","10649023",""
"同上","HANDOMACHINERYCO.,LTD","","10482480",""
"同上","住友商事グローバルメタルズ(株)","","5106453",""
"同上","OTMモリカワ","","4238641",""
"同上","HAN'SLASERTECHNOLOGYINDUSTRY","","2712766",""
"同上","エイベックス(株)","","2255129",""
"同上","近畿工業(株)","","1867246",""
"同上","(株)三原","","1151168",""
"同上","(株)CNK","","1086411",""
"同上","(株)島精機製作所","","668830",""
"同上","その他","","602244","2件"
"計","","","546347517",""
"未収入金","豊通マテリアル","","3934018","スクラップ"
"同上","八尾市","","628500","令和4年度固定資産税還付"
"同上","常州売上","","568837","SMIC-20230314"
"同上","同上","","400590","N230324"
"同上","","","182140","製品落下キズNG"
"同上","その他","","18025","4件"
"合計","","","",""
