"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)信貴造船所","","15100558",""
"売掛金","榎並鉄鋼(株)","","8925290",""
"売掛金","東京製鋼(株)","","8789440",""
"売掛金","信栄機鋼(株)","","6095481",""
"売掛金","フジ工業(株)","","3627800",""
"売掛金","その他","","15775374",""
"科目計","","","58313943",""
"電子記録債権","(株)キンキセフティ","","6558002",""
"電子記録債権","エヌピイ工業(株)","","4373776",""
"電子記録債権","福西鋳物(株)","","4241732",""
"電子記録債権","中井商工(株)","","2412487",""
"電子記録債権","(株)幸伸","","1874400",""
"電子記録債権","(株)ナガオカ","","684750",""
"科目計","","","20145147",""
"計","","","78459090",""
