"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","MONCLER","","15780988",""
"売掛金","住商モンブラン(株)","","8716180",""
"売掛金","(株)奥野","","7531759",""
"売掛金","","","5353120",""
"売掛金","","","4969071",""
"売掛金","(株)滝善","","3817451",""
"売掛金","","","3569593",""
"売掛金","","","2800427",""
"売掛金","","","2178939",""
"売掛金","島田商事(株)","","2149513",""
"売掛金","","","1939004",""
"売掛金","(株)タケショウ","","1797895",""
"売掛金","(株)ホシノ産業","","1747581",""
"売掛金","","","1727510",""
"売掛金","(株)中村糸店","","1620223",""
"売掛金","","","1600295",""
"売掛金","瀧定名古屋(株)","","1383800",""
"売掛金","","","1351898",""
"売掛金","","","1318023",""
"売掛金","","","1275636",""
"売掛金","","","1136833",""
"売掛金","(株)三景","","1100072",""
"売掛金","その他152件","","23837764",""
"","","科目計","98703575",""
"未収入金","税務署","","8129258","消費税等"
"","","科目計","8129258",""
"計","","","106832833",""
