"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"完成工事未収入金","(株)神戸製鋼所","兵庫県神戸市中央区脇浜海岸通二丁目2番4号","8800000","B800339"
"完成工事未収入金","TC神鋼不動産建設(株)","兵庫県神戸市中央区脇浜町2-8-20","1210000","B800340"
"完成工事未収入金","TC神鋼不動産建設(株)","兵庫県神戸市中央区脇浜町2-8-20","440000","B800341"
"完成工事未収入金","(株)神戸製鋼所","兵庫県神戸市中央区脇浜海岸通二丁目2番4号","594000","B800343"
"完成工事未収入金","(株)神戸製鋼所","兵庫県神戸市中央区脇浜海岸通二丁目2番4号","495000","B800344"
"完成工事未収入金","(株)神戸製鋼所","兵庫県神戸市中央区脇浜海岸通二丁目2番4号","1540000","B800345"
"完成工事未収入金","(株)神戸製鋼所","兵庫県神戸市中央区脇浜海岸通二丁目2番4号","275000","B800346"
"完成工事未収入金","(株)神戸製鋼所","兵庫県神戸市中央区脇浜海岸通二丁目2番4号","990000","B800347"
"完成工事未収入金","(株)神戸製鋼所","兵庫県神戸市中央区脇浜海岸通二丁目2番4号","2200000","B800348"
"完成工事未収入金","(株)神戸製鋼所","兵庫県神戸市中央区脇浜海岸通二丁目2番4号","275000","B800349"
"完成工事未収入金","(株)神戸製鋼所","兵庫県神戸市中央区脇浜海岸通二丁目2番4号","3740000","B800350"
"完成工事未収入金","TC神鋼不動産建設(株)","兵庫県神戸市中央区脇浜町2-8-20","2915000","B800357"
"完成工事未収入金","TC神鋼不動産建設(株)","兵庫県神戸市中央区脇浜町2-8-20","264000","B800358"
"完成工事未収入金","(株)神戸製鋼所加古川製鉄所","兵庫県加古川市金沢町1","1298000","B800359"
"完成工事未収入金","(株)神戸製鋼所加古川製鉄所","兵庫県加古川市金沢町1","220000","B800360"
"完成工事未収入金","黒木工業(株)","兵庫県姫路市広畑区吾妻町1丁目56","440000","B800408"
"完成工事未収入金","黒木工業(株)","兵庫県姫路市広畑区吾妻町1丁目56","38500","B800409"
"完成工事未収入金","社会福祉法人よい子の広場福祉会","兵庫県姫路市書写634-198","61600","B800582"
"完成工事未収入金","社会福祉法人よい子の広場福祉会","兵庫県姫路市書写634-198","693000","B800583"
"完成工事未収入金","社会福祉法人よい子の広場福祉会","兵庫県姫路市書写634-198","341000","B800584"
"完成工事未収入金","社会福祉法人よい子の広場福祉会","兵庫県姫路市書写634-198","68200","B800585"
"完成工事未収入金","社会福祉法人よい子の広場福祉会","兵庫県姫路市書写634-198","214500","B800586"
"完成工事未収入金","田靡仁志","","3520000","B800724"
"完成工事未収入金","オフショアウインドファームコンス","東京都中央区八丁堀2丁目20-8八丁堀綜通ビル","9949344","C800002"
"完成工事未収入金","五洋建設(株)","東京都文京区後楽2-2-8","119900000","C807005"
"完成工事未収入金","戸田建設(株)","東京都中央区八丁堀二丁目8番5号","22000000","C807006"
"計","","","",""
