"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","佐川急便(株)関東支店東京営業所","","61888040",""
"売掛金","住友ゴム工業(株)物流部REP物流グループ","","36021751",""
"売掛金","(株)滋賀重量物流部REP物流グループ","","25652100",""
"売掛金","日立建機ロジテック(株)","","17966079",""
"売掛金","平鍛造(株)","","16083446",""
"売掛金","タカハシガリレイ(株)事業部重量機工部","","11706200",""
"売掛金","昭和運輸(株)宮城営業所","","10109000",""
"売掛金","萩浦工業(株)","","9240000",""
"売掛金","(株)日立物流東日本土浦営業部土浦輸送営業所","","8057062",""
"売掛金","中川製紙(株)","","7226181",""
"売掛金","(株)日立物流東日本日立営業部日立重量機工営業","","7223701",""
"売掛金","アイナックス稲本(株)","","6929201",""
"売掛金","(株)金沢港運","","6597584",""
"売掛金","(株)大江鐵工","","5689200",""
"売掛金","SBS東芝ロジスティクス(株)石川分室","","5493915",""
"売掛金","(株)石野製作所","","5477816",""
"売掛金","(株)日立物流東日本輸送部日立輸送営業所","","5410223",""
"売掛金","佐藤鉄工(株)","","5256940",""
"売掛金","(株)大晃重設","","5128370",""
"売掛金","トヨタモビリティパーツ(株)石川支社","","5021500",""
"売掛金","伊藤忠丸紅住商テクノスチール(株)","","4920103",""
"売掛金","(株)石野製作所","","4836370",""
"売掛金","(株)日立物流東日本輸送部水戸輸送営業所","","4355299",""
"売掛金","タカノプレカット工場","","4310748",""
"売掛金","(株)山水泉大津事業所","","3921396",""
"売掛金","城西運輸機工(株)山口営業所","","3718000",""
"計","","","",""
