"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)タカハラ","","6129420",""
"〃","(株)大日本精機","","2572482",""
"〃","住友ゴム工業(株)","","762080",""
"〃","PACRAFT(株)","","1321226",""
"〃","東亜機工(株)","","656700",""
"〃","(株)NRC","","1692152",""
"〃","(株)ネリキ","","4413875",""
"〃","ヒロホー(株)","","2012780",""
"〃","プラス(株)","","646646",""
"〃","(株)マークス","","616000",""
"〃","IYO松山ハイテック(株)","","508750",""
"〃","(株)宮崎化学","","872190",""
"〃","三菱電機トレーディング(株)","","968000",""
"〃","(株)モルテン","","697510",""
"〃","(株)大谷商会","","1531948",""
"〃","(株)坂源","","2634636",""
"〃","佐渡精密(株)","","1540000",""
"〃","(株)藤栄商会","","597300",""
"〃","(株)トーエイ","","1581800",""
"〃","マルゼン工業(株)","","855470",""
"〃","その他合計","","42161288",""
"","小計","","(172341287)",""
"未収入金","(株)林ケミック","","172498","百十四銀行(株)"
"〃","(株)モルテン","","440770","エイチビーAFC"
"〃","(株)サタケ","","2288660","SMBCファイナンスサービス"
"計","","","",""
