"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"子会社連結納税未","ADSS","","14137007",""
"子会社連結納税未","Catch","","8223612",""
"子会社連結納税未","山陰管公","","7939737",""
"子会社連結納税未","光多制服","","7859398",""
"子会社連結納税未","徳島菅公","","7736127",""
"子会社連結納税未","福山菅公","","6899323",""
"子会社連結納税未","ママダスクール.S.S","","6629485",""
"子会社連結納税未","大分管公","","5178334",""
"子会社連結納税未","広島菅公","","3743695",""
"子会社連結納税未","静岡菅公","","3076742",""
"子会社連結納税未","群馬管公","","3038924",""
"子会社連結納税未","長野菅公","","2829133",""
"子会社連結納税未","宮城菅公","","2794165",""
"子会社連結納税未","菅公スクールショップ九州","","2016267",""
"子会社連結納税未","スクールユニフォーム玉井","","1464303",""
"子会社連結納税未","イメージワーク","","1452255",""
"子会社連結納税未","つちや","","1320253",""
"子会社連結納税未","富山菅公","","884968",""
"子会社連結納税未","しなのメイト","","669113",""
"子会社連結納税末","その他","","1460090",""
"小計","","","89352931",""
"売掛金","北海道管公","","358429906",""
"売掛金","徳島菅公","","148116768",""
"売掛金","宮城菅公","","139012349",""
"売掛金","山形菅公","","136935225",""
"売掛金","山陰管公","","93094191",""
"計","","","",""
