"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(有)シュウスイ","","18595170",""
"","ユニチャーム(株)","","4997300",""
"","日立造船(株)","","2783000",""
"","共和メンテナンス(株)","","2137300",""
"","(株)明興テクノス","","1815000",""
"","平成エネルギー工業(株)","","1323300",""
"","(株)ジャパンファーム","","1288980",""
"","(株)コスモテック南日本事業部","","1201294",""
"","(株)益田製麺","","768900",""
"","黒瀬水産(株)","","757570",""
"","(株)サクラクレパス鹿児島工場","","646250",""
"","若潮酒造(株)","","573991",""
"","(株)上組志布志支店","","500500",""
"","その他","","4013707",""
"合計","","","41402262",""
