"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"工事未収金","エムズ","","4070000",""
"同上","松尾鉄工所","","1744462",""
"同上","豊原工務店","","782650",""
"同上","丸昌産業","","517000",""
"同上","麻生組","","165000",""
"同上","マサオ興産","","27500",""
"同上","その他","","82500",""
"計","","","7389112",""
"前払費用","県信用保証協会","","355211","未経過保証料"
"同上","同上","","35269","同上"
"同上","全国鉄骨評価機構","","368000",""
"計","","","438790",""
"電話加入権","NTT","2回線","145600",""
"計","","","145600",""
"出資金","九州ひぜん信用金庫","","100000",""
"計","","","100000",""
"事業保険","大同生命","","2037600",""
"計","","","2037600",""
"合計","","","",""
