"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","和泉チエン(株)","","8728988",""
"〃","三菱電機トレーディング(株)","","3659447",""
"〃","(株)初島組","","2785013",""
"〃","(株)島精機製作所","","1792906",""
"〃","前田鉄工(株)","","1590975",""
"〃","東洋ライス(株)","","1088676",""
"〃","ライオンケミカル(株)","","1022226",""
"〃","(株)小松原","","983968",""
"〃","森下鉄工所","","833854",""
"〃","デュプロ精工(株)","","582886",""
"〃","その他112件","","7332722",""
"","売掛金計","","30401661",""
"未収入金","職業安定局","","155590","雇用調整助成金"
"","未収入金計","","155590",""
"未収還付法人税等","和歌山税務署","","50300","法人税予定納税還付金"
"〃","和歌山税務署","","1600","地方法人税予定納税還付金"
"〃","和歌山県税事務所","","100","都道府県民税予定納税還付金"
"〃","和歌山県税事務所","","4900","事業税予定納税還付金"
"〃","和歌山市","","1000","市町村民税予定納税還付金"
"","未収還付法人税等計","","57900",""
"計","","","",""
