"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(有)JRB","","645660",""
"","田中自動車(株)","","1057674",""
"","マツダ部品千葉販売(株)","","573859",""
"","(有)ボルズ","","1006857",""
"","(有)八木自動車","","828914",""
"","積水ハウスリフォーム","","507414",""
"","(株)デイバイディ","","1397000",""
"","(株)アレップス","","5786000",""
"","クレアーレ(株)","","11055000",""
"","稲毛ボクシングジム","","726000",""
"","その他一括","","15732403",""
"小計","","","39316781",""
"未収入金","(有)ハイエースコーポレーション","","662446","家賃"
"","(株)アドフラッシュ","","887599","家賃"
"小計","","","1550045",""
"計","","","40866826",""
