"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)共立電機製作所","","31164481","本店"
"〃","アートジャパン(株)","","8377660","〃"
"〃","小野建(株)小倉支店","","41024803","〃"
"〃","小野建(株)鹿児島営業所","","3616430","〃"
"〃","(株)西原金属","","39855200","〃"
"〃","(株)冨永鋼建","","1299844","〃"
"〃","小野建沖縄(株)","","6075598","〃"
"〃","(有)郡鉄工所","","3561446","〃"
"〃","(株)赤木鉄工所","","18092925","〃"
"〃","協同日之出産業(株)","","6423146","〃"
"〃","小野建(株)東京支店","","27493674","〃"
"〃","(有)齋藤鐵工所","","5672058","〃"
"〃","(株)大迫鉄工所他","","32544696","〃"
"〃","産業振興(株)","","19151176","住吉支店"
"〃","豊通マテリアル(株)","","1972606","〃"
"〃","シマブンコーポレーション","","746022","〃"
"計","","","247071765",""
"未収入金","九州電力","","378378","売電収入6月分"
"〃","介護国保連合会","","2072875","5～6月分"
"〃","(株)エムエムエス","","117074","6月介護利用分"
"計","","","2568327",""
