"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(有)ミヤコロジ","","5187740","車両売掛金"
"売掛金","(有)黒川産業","","10060100","車両売掛金"
"売掛金","(株)カーレントサービス","","4103450","車両売掛金"
"売掛金","","","3330000","車両売掛金"
"売掛金","","","1915000","車両売掛金"
"売掛金","鷹栖運輸機工(株)","","730000","車両売掛金"
"売掛金","(株)アドバンスクリエイト","","600000","車両売掛金"
"売掛金","(株)タウ","","300000","車両売掛金"
"小計","","","170213416",""
"未収入金","損保ジャパン","","2916203","代理店手数料"
"未収入金","三井住友海上","","643797","代理店手数料"
"未収入金","トランスポートアトミック(株)","","728721","事故修理等"
"未収入金","(株)ヒサマツホールディングス","","499533","認定利息"
"未収入金","その他","","1331340",""
"小計","","","6119594",""
"計","","","176333010",""
