"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","ローランドディー・ジー(株)","","11664209",""
"〃","伊藤喜オールスチール(株)","","3394879",""
"〃","コニカミノルタビジネステクノロジーズ(株)","愛知県豊川市八幡町東赤土2","3338605",""
"〃","エヌシーオカザキ(株)","愛知県岡崎市上六名3丁目11-14","1541645",""
"〃","リコーエレッメクス(株)","","1528206",""
"〃","AIーTOMODACHI.CO.LTD","","891956",""
"〃","江南ジーテック(株)","","803000",""
"〃","(株)ダルト工芸センター","","316734",""
"〃","(株)槌屋","","304007",""
"〃","(株)ユー・コーポレーション","","297275",""
"〃","(有)くじめプラスチック","","238150",""
"〃","(株)ナナミ","","214665",""
"〃","(株)イトーキ","","209794",""
"〃","(株)メカニカルデザイン","","147950",""
"〃","WTWGLOBAL","","63367",""
"〃","(株)トラスト","","55440",""
"〃","大野精工(株)","","40601",""
"〃","FirstTrial(M)Sdn","","21705",""
"〃","タイム技研(株)","","18700",""
"〃","(株)SIGMAーTECHNOS","","1",""
"","売掛金計","","25090889",""
"未収入金","AIーTOMODACHI.CO.LTD","","16119800","機械リース料貸付金利息"
"〃","岡崎税務署","岡崎市羽根町字北乾地50番地1","3072100","消費税還付額"
"","未収入金計","","19191900",""
"計","","","44282789",""
