"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"未収入金","","","595564","L名)デイサービスやんばる"
"〃","","","180070","L名)介護予防支援委託料"
"〃","","","850000","L名)在宅介護みやざと"
"〃","","","7536","L名)その他"
"〃","","","85000","ケア)介護予防委託"
"〃","","","4756244","プラ)ホーム"
"〃","","","702662","プラ)デイプライム"
"〃","","","1044","ニライ)その他"
"〃","","","4228020","玉)窓口未収金"
"〃","","","1952446","リガ)就労支援"
"〃","","","219510","リガ)相談支援"
"〃","","","21880","リガ)自己負担分"
"","計","","131817488",""
"未収収益","宮里病院","","11950","リガーレ業務委託料"
"〃","タピック沖縄(株)","沖縄県南城市佐敷字新里1688番地","140824309",""
"〃","(株)東南植物楽園","沖縄県沖縄市字知花2146番地","45801771",""
"〃","名護自然動植物公園(株)","沖縄県名護市字名護4607番地の41","51006",""
"〃","本部町","沖縄県国頭郡本部町東5","6300",""
"〃","富士産業(株)","沖縄県那覇市天久762?14","10000",""
"〃","(株)国際ビル産業","沖縄県浦添市勢理客3丁目9番11号","7000",""
"〃","花城清治","","23000",""
"","計","","186735336",""
"計","","","",""
