"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","松本商事(株)","","15945820",""
"","第一稀元素化学工業(株)","","13745921",""
"","(株)田中化学研究所","","4417093",""
"","ギャレックス(株)","","4325397",""
"","協和工業(株)","","3863655",""
"","ファーストウッド(株)","","3219497",""
"","エネックス(株)","","3083080",""
"","北陸トラック運送(株)","","2567400",""
"","(株)ヤマダ","","2310000",""
"","シプロ化成(株)大阪本部","","2271313",""
"","(株)アサヒレース","","1938392",""
"","(株)トヨタカスタマイジング&ディベロップメ","","1924560",""
"","シプロ化成(株)","","1817258",""
"","コープ北陸事業連合","","1617000",""
"","前田工繊(株)","","1595937",""
"","(株)セイコウ","","1588048",""
"","(株)武生製麺　","","1508467",""
"","KBセーレン(株)北陸合繊工場","","1471580",""
"","フタムラ化学(株)","","1432200",""
"","大道製薬(株)","","1327150",""
"","上西産業(株)","","1276566",""
"","(株)リホーム","","1149830",""
"","その他","","76450223",""
"(小計)","","","150846387",""
"頁計","","","150846387",""
"計","","","424203445",""
