"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"医業未収入金","国保連合会(介保)","","1870100","通所介護R4.5(とんとん)"
"医業未収入金","窓口未収入金","","608973","通所介護(和)"
"医業未収入金","窓口未収入金","","812296","通所介護(とんとん)"
"(小計)","","","53610108",""
"医業未収入金","社会保険料支払基金","","16198905","さんだリハビリテーション病院R5.8"
"医業未収入金","社会保険料支払基金","","14151121","さんだリハビリテーション病院R5.9"
"医業未収入金","国保連合会(国保)","","61033641","さんだリハビリテーション病院R5.8"
"医業未収入金","国保連合会(国保)","","60863903","さんだリハビリテーション病院R5.9"
"医業未収入金","国保連合会(介保)","","4388663","さんだリハビリテーション病院訪問リハR5.8"
"医業未収入金","国保連合会(介保)","","4086571","さんだリハビリテーション病院訪問リハR5.9"
"医業未収入金","国保連合会(介保)","","651882","さんだリハビリテーション病院居宅介護R5.8"
"医業未収入金","国保連合会(介保)","","773677","さんだリハビリテーション病院居宅介護R5.9"
"医業未収入金","地域包括支援センター","","86580","さんだリハビリテーション病院居宅介護R5.8"
"医業未収入金","窓口未収入金","","8592605","さんだリハビリテーション病院"
"(小計)","","","170827548",""
"医業未収入金","社会保険料支払基金","","9216799","協和病院R5.8"
"医業未収入金","社会保険料支払基金","","7613275","協和病院R5.9"
"医業未収入金","国保連合会(国保)","","53545129","協和病院R5.8"
"医業未収入金","国保連合会(国保)","","58667173","協和病院R5.9"
"医業未収入金","窓口未収入金","","10817672","協和病院"
"医業未収入金","社会保険料支払基金","","138480","若草訪問看護R5.8"
"医業未収入金","国保連合会(国保)","","1216239","若草訪問着護R5.8"
"医業未収入金","国保連合会(国保)","","1195403","若草訪問看護R5.9"
"医業未収入金","国保連合会(介保)","","2331733","若草訪問看護R5.8"
"医業未収入金","国保連合会(介保)","","2139824","若草訪問看護R5.9"
"医業未収入金","国保連合会(介保)","","2767782","デイケアR5.8"
"計","","","",""
