"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","JA共済連福島","","1698950",""
"","放送大学学園","","1628000",""
"","トライステージメディア","","1558260",""
"","JA共済連徳島県大","","1163250",""
"","フローラ","","1155000",""
"","ジャニス工業","","1129700",""
"","アコーダ","","1122000",""
"","ADK(共済連)","","1023000",""
"","ブライズビレッジ","","1019040",""
"","井関農機","","979000",""
"","パナソニックハウジングソリューションズ","","973741",""
"","JA共済連岡山県本部","","963875",""
"","JA共済連山梨","","953975",""
"","日本経済新聞社","","880000",""
"","喜久家","","873400",""
"","日本直販","","733381",""
"","猿田彦神社","","660000",""
"","テレツウ","","607750",""
"","JA共済連大阪府本部","","582318",""
"","JA共済連富山県本部","","576345",""
"","デイリーコール","","528000",""
"","コレクション情報","","506220",""
"","エネサンス","","453750",""
"","放送文化事業","","420750",""
"","あいち知多農業協同組合","","382250",""
"","東成社","","359480",""
"","サングリーンオリエン","","277200",""
"","他11社","","1346833",""
"計","","","1384231427",""
