"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)三田中央魚菜","","576150","たまご"
"売掛金","住田商店","","562124","たまご"
"売掛金","(有)松葉商店","","561492","たまご"
"売掛金","光明興業","","532526","たまご"
"売掛金","大山乳業農業協同組合","鳥取県東伯郡琴浦町保37-1","532510","たまご"
"売掛金","エムエスエフ","","515908","たまご"
"売掛金","(株)セントラル・トレーディング","","510113","たまご"
"売掛金","ヤマダストア","","501609","たまご"
"売掛金","その他一括","","26085959","たまご"
"(小計)","","","931594256",""
"未収入金","(株)カネニ","佐用郡佐用町延吉778-2","9034446","地代・利息"
"未収入金","(株)カネニ","佐用郡佐用町延吉778-2","1260000","地代"
"(小計)","","","10294446",""
"完成工事未収入金","(株)貝塚工務店","高砂市末広町4-1","4194300","電気"
"完成工事未収入金","(株)兼廣","","1518000","電気"
"完成工事未収入金","(株)四ツ橋組","","1265000","電気"
"完成工事未収入金","(株)立建設","","770000","電気"
"完成工事未収入金","(株)ソネック","","550000","電気"
"完成工事未収入金","その他","","1263678","電気"
"(小計)","","","9560978",""
"頁計","","","50233815",""
"計","","","1359224604",""
