"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","アスザック(株)","","528000",""
"〃","(株)アコー","","929280",""
"〃","(株)イワキ","","17300151",""
"〃","(株)イールド","","4966852",""
"〃","(株)SPF","","1320000",""
"〃","(株)NTKセラテック","","2202200",""
"〃","(株)大和田製作所","","814825",""
"〃","(株)オノモリ","","1056000",""
"〃","(株)兼松KGK","","1525700",""
"〃","(有)京信工販","","2870428",""
"〃","(株)巧匠","","926640",""
"〃","(株)シンコー","","1628550",""
"〃","シマヤ工業(株)","","772145",""
"〃","シンフォニアテクノロジー(株)","","946874",""
"〃","秀和産業(株)","","565400",""
"〃","信濃化工(株)","","811096",""
"〃","CFTランズバーグ(株)","","856680",""
"〃","鈴茂器工(株)","","1182672",""
"〃","(有)鈴貝金属工業所","","1759219",""
"〃","ダイナオックス(株)","","1047574",""
"〃","第一精機(株)","","1094629",""
"〃","(株)ダイナックス","","836440",""
"〃","敦井産業(株)","","11435490",""
"〃","東京計器(株)","","510400",""
"〃","(株)中尾アルミ製作所","","1724217",""
"〃","(株)長澤製作所","","1233914",""
"計","","","",""
