"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"医業未収金","社会保険診療報酬支払基金","沖縄県那覇市上間290-1","230233525",""
"〃","国民健康保険団体連合会","沖縄県那覇市西3-14-18","807299249",""
"","計","","1037532774",""
"未収入金","","","93220","宮)窓口(外来)"
"〃","","","2055847","宮)窓口(介護)"
"〃","","","14614871","宮)窓口(入院)"
"〃","","","63306","宮)窓口(JCB)"
"〃","","","242734","宮)窓口(UC)"
"〃","","","4916","宮)コンシェル"
"〃","","","91300","宮)診断書料"
"〃","","","220000","宮)意見書市町村"
"〃","","","60678","宮)予防接種料金"
"〃","","","576386","宮)労災補償保険診療費"
"〃","","","1355250","宮)認知症疾患医療センター"
"〃","","","3557140","宮)沖縄県地域保健課"
"〃","","","192000","宮)その他"
"〃","","","28616760","リハ)窓口(入院)"
"〃","","","787656","リハ)窓口(外来)"
"〃","","","3828024","リハ)窓口(介護)"
"〃","","","14903862","リハ)自動車損害賠償責任保険"
"〃","","","309763","リハ)予防接種料"
"〃","","","647021","リハ)主治医意見書料"
"〃","","","8349","リハ)人間ドック・特定健診等"
"〃","","","5464872","リハ)高額療養費貸付"
"〃","","","4874822","リハ)クレジットカード"
"計","","","",""
