"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","リュウリークリエイト(株)","","1841584",""
"〃","(株)阪本工務店","","909752",""
"〃","かなた建築プランニング","","600925",""
"〃","(株)インディゴ","","820854",""
"〃","(株)ACE","","3373998",""
"〃","近参不動産(株)ニューイング","","506000",""
"〃","","","834297",""
"〃","タニムラ建築","","4799905",""
"〃","大和不動建設(株)","","7408564",""
"〃","前芝工務店","","935000",""
"〃","(株)マクナカ","","4433031",""
"〃","中西工務店","","1375000",""
"〃","(株)ユタカ","","539948",""
"〃","(有)吉田住建","","622909",""
"〃","ライズビルド","","1118311",""
"〃","住設PLUS","","6442195",""
"〃","その他","","4977345",""
"(小計)","","","220967997",""
"未収入金","","","1450485",""
"〃","〃","","69185","リース料他"
"(小計)","","","1519670",""
"計","","","222487667",""
