"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"未収入金","ゾーンアゼリリア管理組合","","1146772",""
"未収入金","マグノリア管理組合","","906640",""
"未収入金","カヌチャグリーン","","869892",""
"未収入金","その他","","3393999",""
"未収入金","売掛金","","-6840021","科目振替"
"未収入金","破産更生債権等","","-31041000","科目振替"
"計","","","5082131",""
"その他流動資産","未収消費税","","46186400",""
"その他流動資産","未払消費税","","-8313800","科目振替"
"その他流動資産","仮払金","","20000","保育園小口"
"その他流動資産","立替金","","108718","社会保険料(個人)"
"その他流動資産","短期貸付金","","3072328","1年以内回収予定)"
"計","","","41073646",""
"未収還付法人税等","","","9171400",""
"計","","","9171400",""
"長期前払費用","一括償却資産","","29514930",""
"長期前払費用","玉城昭亘土地賃借料","","5051109",""
"長期前払費用","その他土地賃借料","","323805",""
"計","","","34889844",""
"破産更生債権等","未収金(破産更生債権等)","","31041000","科目組換"
"計","","","31041000",""
"投資その他","丸浜建設(株)","","3378527","長期未収入金"
"投資その他","山徳組","","1501042","長期未収入金"
"投資その他","松田謙","","1110568","長期未収入金"
"投資その他","嘉手苅仁","","245263","長期未収入金"
"投資その他","定期預金","","5000000","科目組換"
"合計","","","",""
