"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","(株)広和","","10500000","車両売掛金"
"売掛金","あけぼの化成(株)","","8100000","車両売掛金"
"売掛金","(株)むさしの","","8130000","車両売掛金"
"売掛金","(株)ジェイネットライン","","3309894","車両売掛金"
"売掛金","(株)弘栄グループ","","264000","車両売掛金"
"小計","","","93504464",""
"未収入金","損保ジャパン","","3050191","代理店手数料"
"未収入金","三井住友海上","","564345","代理店手数料"
"未収入金","(株)アトミック","","1235773","事故修理"
"未収入金","トランスポートアトミック(株)","","1229880","事故修理"
"未収入金","(株)ヒサマツホールディングス","","471733",""
"未収入金","その他","","1029510",""
"小計","","","7581432",""
"計","","","137966928",""
