"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"未収入金","第一生命","","2086842",""
"同上","日本生命","","8876",""
"同上","(有)高山金属","","16882",""
"同上","鹿県利子補給金","","568433",""
"同上","消費税還付金","","1207900",""
"計","","","3888933",""
"完成工事未収入金","パティックサプライ","","970000",""
"同上","(株)新生組","","4235000",""
"同上","","","3437500",""
"同上","","","1012000",""
"同上","志学館学院","","10560000",""
"同上","かじか","","7000000",""
"同上","(株)サイコウ","","858000",""
"同上","(株)大林組","","3164700",""
"同上","(株)カーネギー産業","","8140000",""
"同上","(株)大林組","","11309100",""
"同上","(株)久保工務店","","770000",""
"同上","","","1243000",""
"同上","","","7700000",""
"同上","財務局","","1666775",""
"同上","","","1049500",""
"同上","その他","","4031390",""
"計","","","67146965",""
"合計","","","",""
