"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"未収入金","第一生命","","2497434",""
"同上","日本生命","","9216",""
"同上","(有)高山金属","","68755",""
"同上","コロナ融資利子補給金","","568433",""
"計","","","3143838",""
"完成工事未収入金","パティックサプライ","","970000",""
"同上","","","1049500",""
"同上","(株)岩田組","","770000",""
"同上","(株)新生組","","1298000",""
"同上","鎌田建設(株)","","1298000",""
"同上","(株)新生組","","990000",""
"同上","鹿児島財務事務所","","803000",""
"同上","アルファイン","","2200000",""
"同上","(株)大林組","","24503600",""
"同上","同上","","11095700",""
"同上","ケミカルビューティー(株)","","871200",""
"同上","(株)久保工務店","","627000",""
"同上","(株)大林組","","2200000",""
"同上","(株)かじか","","990000",""
"同上","","","1150000",""
"同上","","","1750000",""
"同上","川井田組","","693000",""
"同上","(株)大林組","","2684000",""
"同上","日本乾溜工業(株)","","4950000",""
"同上","(株)大林組","","1056000",""
"合計","","","",""
