"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","京セラ(株)","","65900230",""
"〃","(株)デンソー","","14822500",""
"〃","九豪精密陶瓦股分有限公司","","9070000",""
"〃","NGKエレクトロデバイス(株)","","5025680",""
"〃","(株)フォノン明和","","4011920",""
"〃","AGC(株)","","2656830",""
"〃","KOYO技研","","2149400",""
"〃","モリ工業(株)","","1287000",""
"〃","第一実業(株)","","1170510",""
"〃","(株)ファインシンター","","944900",""
"〃","YANGSHINGMACHINERYWORKS(THAI","","858200",""
"〃","AGCELECTRONICSTHAIWANINC.","","857700",""
"〃","その他8件","","3283200",""
"","売掛金計","","112038070",""
"計","","","112038070",""
