"科目","名称(氏名)","所在地(住所)","期末現在高","摘要"
"売掛金","北興化学工業(株)","玉野市胸上402","7763059",""
"〃","本荘ケミカル(株)","香川郡直島町字重石4092","5182042",""
"〃","三菱マテリアル(株)","香川郡直島町4049-1","1935543",""
"〃","黒崎播磨(株)","備前市浦伊部1175","3473778",""
"〃","日比精練(株)","玉野市日比6-1-1","471020",""
"〃","住友林業(株)","大阪市西区北堀江1-3-2","95715",""
"〃","片山化学工業(株)","岡山市中区国富1丁目11番3号","281334",""
"〃","高田化学(株)","岡山市北区東古松3-4-1","1958990",""
"〃","広島和光(株)","岡山市北区野田5丁目11番31号","351456",""
"〃","(株)ウエス産業","津山市押渕71","6442748",""
"〃","品川リフラクトリース(株)","備前市東片上88","189028",""
"〃","日本エクスラン工業(株)","岡山市東区金岡本町3-3-1","2475995",""
"〃","その他","","53915101",""
"","売掛金計","","84535809",""
"未収入金","ナカライテスク(株)","京都市中央区二条通烏丸西入東玉屋498","25353","未収利息"
"〃","柳雅也","広島県福山市御幸町中津原1617-7-101号","527459","未収工事負担金"
"〃","日本化学産業持株会","","140","末収配当金"
"〃","ハイクラスドリンク(株)","","2020","12月自販機手数料"
"〃","中国電力","","5536","12月太陽光発電収入"
"〃","(株)ウィズレイ","岡山市北区本町6-36-4F","6000","未収家賃"
"","未収入金計","","566508",""
"計","","","85102317",""
